period,trade_value_usd,origin,destin,period_date
201408,13209,United States of America,Belgium,2014-08-01
201504,47561,Belgium,United Kingdom,2015-04-01
201504,1006318,Canada,United Kingdom,2015-04-01
201504,30911,Denmark,United Kingdom,2015-04-01
201504,4098,France,United Kingdom,2015-04-01
201504,9907,Ireland,United Kingdom,2015-04-01
201504,12220,Netherlands,United Kingdom,2015-04-01
201504,127,Poland,United Kingdom,2015-04-01
201504,106546,United States of America,United Kingdom,2015-04-01
201504,100,Canada,Belarus,2015-04-01
201408,1558,Germany,Bulgaria,2014-08-01
201408,1238,Netherlands,Bulgaria,2014-08-01
201504,891,Japan,"China, Hong Kong SAR",2015-04-01
201504,6077,United States of America,"China, Hong Kong SAR",2015-04-01
201408,4019,United Kingdom,Cyprus,2014-08-01
201404,3785,United Kingdom,Spain,2014-04-01
201404,40707,Canada,Spain,2014-04-01
201404,42074,France,Spain,2014-04-01
201404,2044,Germany,Spain,2014-04-01
201404,4696,Netherlands,Spain,2014-04-01
201504,1715,Canada,Iceland,2015-04-01
201408,2068947,Canada,Germany,2014-08-01
201408,28283,Denmark,Germany,2014-08-01
201408,6898,France,Germany,2014-08-01
201408,6192,Netherlands,Germany,2014-08-01
201408,35740,United Kingdom,Germany,2014-08-01
201408,2024,United States of America,Germany,2014-08-01
201504,2145,Canada,Malaysia,2015-04-01
201504,10286,Germany,Sweden,2015-04-01
201404,544,Mexico,Guatemala,2014-04-01
201404,50,Spain,Guatemala,2014-04-01
201404,36720,United States of America,Guatemala,2014-04-01
201404,1062,Canada,Panama,2014-04-01
201404,12252,United States of America,Panama,2014-04-01
201404,7209,United States of America,Philippines,2014-04-01
201504,560,Canada,Panama,2015-04-01
201504,10333,United States of America,Panama,2015-04-01
201504,1057849,Canada,Australia,2015-04-01
201504,17530,United States of America,Australia,2015-04-01
201504,37961,New Zealand,Australia,2015-04-01
201404,534996,Canada,Denmark,2014-04-01
201404,4172,France,Denmark,2014-04-01
201404,21638,Germany,Denmark,2014-04-01
201404,8,Italy,Denmark,2014-04-01
201404,1721,Netherlands,Denmark,2014-04-01
201404,32,Sweden,Denmark,2014-04-01
201404,67070,United States of America,Denmark,2014-04-01
201408,9426,Denmark,Greece,2014-08-01
201408,712,United Kingdom,Greece,2014-08-01
201504,72155,Denmark,Austria,2015-04-01
201408,283045,Canada,Netherlands,2014-08-01
201408,306,India,Netherlands,2014-08-01
201408,4727,United Kingdom,Malta,2014-08-01
201404,20222,Canada,Turkey,2014-04-01
201504,4603,Austria,Bulgaria,2015-04-01
201504,5185,Canada,Bulgaria,2015-04-01
201504,2856,Netherlands,Bulgaria,2015-04-01
201404,1930,Canada,New Caledonia,2014-04-01
201404,223,France,New Caledonia,2014-04-01
201404,1062,Germany,Greece,2014-04-01
201404,117,Italy,Greece,2014-04-01
201404,14,Netherlands,Greece,2014-04-01
201404,1352,United Kingdom,Greece,2014-04-01
201404,1187,United States of America,Antigua and Barbuda,2014-04-01
201404,16538,Austria,Switzerland,2014-04-01
201404,166708,Canada,Switzerland,2014-04-01
201404,581,France,Switzerland,2014-04-01
201404,5448,Germany,Switzerland,2014-04-01
201404,167,Italy,Switzerland,2014-04-01
201404,685,Portugal,Switzerland,2014-04-01
201404,512,United Kingdom,Switzerland,2014-04-01
201408,119564,Canada,Spain,2014-08-01
201408,74969,France,Spain,2014-08-01
201408,5033,Netherlands,Spain,2014-08-01
201408,2943,United Kingdom,Spain,2014-08-01
201504,40,Argentina,Germany,2015-04-01
201504,30160,Austria,Germany,2015-04-01
201504,1432334,Canada,Germany,2015-04-01
201504,211,Dem.Rep. of the Congo,Germany,2015-04-01
201504,18,Denmark,Germany,2015-04-01
201504,130,"China, Hong Kong SAR",Germany,2015-04-01
201504,7106,Netherlands,Germany,2015-04-01
201504,27,India,Germany,2015-04-01
201504,1985,United Kingdom,Germany,2015-04-01
201504,19776,United States of America,Germany,2015-04-01
201404,440,Australia,Singapore,2014-04-01
201404,34540,Canada,Singapore,2014-04-01
201404,22182,China,Singapore,2014-04-01
201404,1823,France,Singapore,2014-04-01
201404,295,Japan,Singapore,2014-04-01
201404,38,Netherlands,Singapore,2014-04-01
201404,1,Philippines,Singapore,2014-04-01
201404,10417,United Kingdom,Singapore,2014-04-01
201404,26116,United States of America,Singapore,2014-04-01
201504,538,Austria,Italy,2015-04-01
201504,51920,Belgium,Italy,2015-04-01
201504,77078,Canada,Italy,2015-04-01
201504,1838,Denmark,Italy,2015-04-01
201504,66834,France,Italy,2015-04-01
201504,34889,Germany,Italy,2015-04-01
201504,350,Netherlands,Italy,2015-04-01
201504,31,Romania,Italy,2015-04-01
201504,2141,Senegal,Italy,2015-04-01
201504,1918,United Kingdom,Italy,2015-04-01
201404,8800,Canada,Argentina,2014-04-01
201404,451,South Africa,Zambia,2014-04-01
201504,614,United Kingdom,Malta,2015-04-01
201404,1372,Canada,Qatar,2014-04-01
201404,12409,Lebanon,Qatar,2014-04-01
201404,526,Mexico,Qatar,2014-04-01
201404,4501,India,Qatar,2014-04-01
201404,63,United Kingdom,Qatar,2014-04-01
201504,832786,Canada,Netherlands,2015-04-01
201504,42954,Denmark,Netherlands,2015-04-01
201504,855055,Germany,Netherlands,2015-04-01
201404,17572,United States of America,Qatar,2014-04-01
201404,927,United Kingdom,Bermuda,2014-04-01
201404,18484,United States of America,Bermuda,2014-04-01
201404,1538433,United States of America,Canada,2014-04-01
201404,2338,Canada,Canada,2014-04-01
201404,26,Czech Rep.,Canada,2014-04-01
201404,395,Indonesia,Canada,2014-04-01
201404,111,United Kingdom,Canada,2014-04-01
201404,431,Australia,Fiji,2014-04-01
201404,8046,Egypt,South Africa,2014-04-01
201404,93,United Kingdom,South Africa,2014-04-01
201404,102396,United States of America,South Africa,2014-04-01
201405,4169,Ghana,Togo,2014-05-01
201404,4963,Austria,Hungary,2014-04-01
201404,6063,Germany,Hungary,2014-04-01
201408,1560,Austria,Ukraine,2014-08-01
201408,5985,Canada,Ukraine,2014-08-01
201404,290,Portugal,Mozambique,2014-04-01
201404,18614,France,Mauritius,2014-04-01
201404,681,United Kingdom,Indonesia,2014-04-01
201404,4167,United States of America,Indonesia,2014-04-01
201504,604,Netherlands,Spain,2015-04-01
201504,78525,Canada,Spain,2015-04-01
201504,34504,France,Spain,2015-04-01
201504,2026,United Kingdom,Spain,2015-04-01
201504,7535,United States of America,Spain,2015-04-01
201408,1349983,Canada,Australia,2014-08-01
201408,1199,China,Australia,2014-08-01
201408,80379,New Zealand,Australia,2014-08-01
201408,167218,United States of America,Australia,2014-08-01
201408,402,Canada,Panama,2014-08-01
201408,6754,United States of America,Panama,2014-08-01
201404,596,Germany,Kazakhstan,2014-04-01
201404,426,Russian Federation,Kazakhstan,2014-04-01
201404,325,Austria,Romania,2014-04-01
201404,328,Bulgaria,Romania,2014-04-01
201404,60842,Czech Rep.,Romania,2014-04-01
201404,2671,France,Romania,2014-04-01
201404,1394,Germany,Romania,2014-04-01
201404,1056,Hungary,Romania,2014-04-01
201404,62,United Kingdom,Romania,2014-04-01
201408,5915,United States of America,Philippines,2014-08-01
201404,20068,Canada,Thailand,2014-04-01
201404,48073,United States of America,Colombia,2014-04-01
201504,24523,Denmark,Belgium,2015-04-01
201504,3954,France,Belgium,2015-04-01
201504,3670,Germany,Belgium,2015-04-01
201504,6236,Lebanon,Belgium,2015-04-01
201504,65141,Netherlands,Belgium,2015-04-01
201504,538,United Kingdom,Belgium,2015-04-01
201504,20791,United States of America,Belgium,2015-04-01
201408,238681,Canada,Switzerland,2014-08-01
201408,205,Denmark,Switzerland,2014-08-01
201408,1702,France,Switzerland,2014-08-01
201408,2386,Germany,Switzerland,2014-08-01
201408,483,India,Switzerland,2014-08-01
201408,280,United Kingdom,Switzerland,2014-08-01
201408,140,United States of America,Switzerland,2014-08-01
201404,30654,Austria,Poland,2014-04-01
201404,46688,Belgium,Poland,2014-04-01
201404,97488,Canada,Poland,2014-04-01
201404,67297,France,Poland,2014-04-01
201404,7603,Germany,Poland,2014-04-01
201404,52099,Hungary,Poland,2014-04-01
201404,460,Italy,Poland,2014-04-01
201404,3279,Netherlands,Poland,2014-04-01
201404,124,United Kingdom,Poland,2014-04-01
201408,546,Mexico,Guatemala,2014-08-01
201408,30545,United States of America,Guatemala,2014-08-01
201504,58519,United States of America,Guatemala,2015-04-01
201404,1046,Japan,"China, Hong Kong SAR",2014-04-01
201404,15592,Singapore,"China, Hong Kong SAR",2014-04-01
201404,13036,United States of America,"China, Hong Kong SAR",2014-04-01
201404,104,United States of America,Samoa,2014-04-01
201408,88,Germany,France,2014-08-01
201408,208,Israel,France,2014-08-01
201408,1370,Italy,France,2014-08-01
201408,10604,Netherlands,France,2014-08-01
201408,1534,United Kingdom,France,2014-08-01
201408,13673,United States of America,France,2014-08-01
201408,660346,Canada,France,2014-08-01
201408,69585,Denmark,France,2014-08-01
201408,985,France,France,2014-08-01
201408,5160,Canada,Qatar,2014-08-01
201408,19290,China,Qatar,2014-08-01
201408,109,Japan,Qatar,2014-08-01
201408,69,United Kingdom,Qatar,2014-08-01
201408,35987,United States of America,Qatar,2014-08-01
201504,6620,Austria,Romania,2015-04-01
201504,3188,Bulgaria,Romania,2015-04-01
201504,30462,France,Romania,2015-04-01
201504,698,Germany,Romania,2015-04-01
201504,43,Greece,Romania,2015-04-01
201504,765,Hungary,Romania,2015-04-01
201504,361,United Kingdom,Romania,2015-04-01
201504,4337,United States of America,Philippines,2015-04-01
201408,475,United Kingdom,Bermuda,2014-08-01
201408,31269,United States of America,Bermuda,2014-08-01
201408,28070,Australia,Singapore,2014-08-01
201408,15167,Canada,Singapore,2014-08-01
201408,2,Indonesia,Singapore,2014-08-01
201408,364,Italy,Singapore,2014-08-01
201408,463,Japan,Singapore,2014-08-01
201408,7602,United Kingdom,Singapore,2014-08-01
201408,28324,United States of America,Singapore,2014-08-01
201408,3293,France,Singapore,2014-08-01
201404,116845,Canada,Norway,2014-04-01
201404,22454,Denmark,Norway,2014-04-01
201404,317,Italy,Norway,2014-04-01
201408,731,France,Mauritius,2014-08-01
201408,290,Portugal,Mozambique,2014-08-01
201408,80,South Africa,Mozambique,2014-08-01
201504,44,Canada,Armenia,2015-04-01
201504,235,Germany,Armenia,2015-04-01
201404,1578,United States of America,Belize,2014-04-01
201504,14729,Denmark,Turkey,2015-04-01
201404,3289289,Canada,Japan,2014-04-01
201404,40,Israel,Peru,2014-04-01
201408,6278,Malaysia,Fiji,2014-08-01
201408,15231,Australia,Fiji,2014-08-01
201408,4262,Australia,Indonesia,2014-08-01
201408,4138,United States of America,Indonesia,2014-08-01
201408,366,Australia,New Caledonia,2014-08-01
201408,989,Canada,New Caledonia,2014-08-01
201408,638,France,New Caledonia,2014-08-01
201404,1870,Canada,Slovakia,2014-04-01
201404,3544,China,Slovakia,2014-04-01
201404,798,Czech Rep.,Slovakia,2014-04-01
201404,19715,Germany,Slovakia,2014-04-01
201404,11208,United Kingdom,Slovakia,2014-04-01
201408,572,Germany,Kazakhstan,2014-08-01
201408,320,Russian Federation,Kazakhstan,2014-08-01
201504,8806,Canada,Argentina,2015-04-01
201504,733,Canada,Madagascar,2015-04-01
201504,71,United States of America,Montserrat,2015-04-01
201504,1252,Portugal,Cabo Verde,2015-04-01
201504,532,Canada,Serbia,2015-04-01
201504,128,Mexico,Serbia,2015-04-01
201404,2980,Canada,Bosnia Herzegovina,2014-04-01
201404,138,Germany,Bosnia Herzegovina,2014-04-01
201408,314,Austria,Romania,2014-08-01
201408,5549,Bulgaria,Romania,2014-08-01
201408,11505,Czech Rep.,Romania,2014-08-01
201408,8713,Denmark,Romania,2014-08-01
201408,517,France,Romania,2014-08-01
201408,1642,Germany,Romania,2014-08-01
201408,1884,Hungary,Romania,2014-08-01
201408,364,United Kingdom,Romania,2014-08-01
201404,200,Canada,Belarus,2014-04-01
201408,27537,United States of America,Colombia,2014-08-01
201408,25929,Canada,Thailand,2014-08-01
201408,873,United Kingdom,Thailand,2014-08-01
201404,135,Singapore,French Polynesia,2014-04-01
201404,1710,Canada,Iceland,2014-04-01
201404,40,Sweden,Iceland,2014-04-01
201404,930,Canada,French Polynesia,2014-04-01
201404,375,New Zealand,French Polynesia,2014-04-01
201404,1540,United States of America,French Polynesia,2014-04-01
201404,52959,United States of America,India,2014-04-01
201404,1430,Germany,Latvia,2014-04-01
201404,51717,Lithuania,Latvia,2014-04-01
201504,12254,United States of America,India,2015-04-01
201408,2363,United States of America,Belize,2014-08-01
201404,1217,Spain,Senegal,2014-04-01
201408,165,South Africa,Zambia,2014-08-01
201408,939,United States of America,Aruba,2014-08-01
201504,34474,Canada,Ireland,2015-04-01
201504,3972,France,Ireland,2015-04-01
201504,10540,United Kingdom,Ireland,2015-04-01
201504,263,Finland,Russian Federation,2015-04-01
201504,1654,France,Russian Federation,2015-04-01
201504,1458,Germany,Russian Federation,2015-04-01
201504,18,United Kingdom,Russian Federation,2015-04-01
201408,104,Canada,French Polynesia,2014-08-01
201408,137,France,French Polynesia,2014-08-01
201408,93,Singapore,French Polynesia,2014-08-01
201408,20058,United States of America,French Polynesia,2014-08-01
201408,89,New Zealand,Samoa,2014-08-01
201408,437,United States of America,Samoa,2014-08-01
201408,11786,Canada,"China, Hong Kong SAR",2014-08-01
201408,534,Japan,"China, Hong Kong SAR",2014-08-01
201408,15600,Singapore,"China, Hong Kong SAR",2014-08-01
201510,14511,Canada,Brazil,2015-10-01
201510,42394,Canada,"China, Hong Kong SAR",2015-10-01
201510,1533,Japan,"China, Hong Kong SAR",2015-10-01
201510,10861,United States of America,"China, Hong Kong SAR",2015-10-01
201504,2101,Canada,Bosnia Herzegovina,2015-04-01
201504,1482,Germany,Bosnia Herzegovina,2015-04-01
201408,2063,Canada,Malaysia,2014-08-01
201408,16245,United States of America,Malaysia,2014-08-01
201504,2957,United States of America,Peru,2015-04-01
201504,1970,Portugal,Mozambique,2015-04-01
201504,42,South Africa,Mozambique,2015-04-01
201408,3207,Canada,Norway,2014-08-01
201408,26242,Denmark,Norway,2014-08-01
201408,1570,United States of America,Norway,2014-08-01
201504,27,Thailand,Bermuda,2015-04-01
201504,738,United Kingdom,Bermuda,2015-04-01
201504,25013,United States of America,Bermuda,2015-04-01
201504,369,Canada,Greenland,2015-04-01
201504,448,Denmark,Greenland,2015-04-01
201504,541,United Kingdom,Kuwait,2015-04-01
201504,837,United States of America,Kuwait,2015-04-01
201504,46635,Canada,Kuwait,2015-04-01
201504,27273,Italy,Kuwait,2015-04-01
201408,171514,Canada,Ireland,2014-08-01
201408,15957,United Kingdom,Ireland,2014-08-01
201408,17001,Canada,Hungary,2014-08-01
201408,4495,Germany,Hungary,2014-08-01
201408,623,Austria,Slovakia,2014-08-01
201408,1137,Canada,Slovakia,2014-08-01
201408,9813,China,Slovakia,2014-08-01
201408,3530,Czech Rep.,Slovakia,2014-08-01
201408,15870,Germany,Slovakia,2014-08-01
201408,602,Hungary,Slovakia,2014-08-01
201408,1818,United Kingdom,Slovakia,2014-08-01
201504,3328,United States of America,Belize,2015-04-01
201504,36,France,Portugal,2015-04-01
201504,64,Germany,Portugal,2015-04-01
201504,859,Spain,Portugal,2015-04-01
201504,2361,United Kingdom,Portugal,2015-04-01
201504,16015,United States of America,Portugal,2015-04-01
201408,2322330,Canada,Japan,2014-08-01
201408,3778,United States of America,Japan,2014-08-01
201408,134,Austria,Italy,2014-08-01
201408,7677,Denmark,Italy,2014-08-01
201408,37526,France,Italy,2014-08-01
201408,20724,Germany,Italy,2014-08-01
201408,228,Netherlands,Italy,2014-08-01
201408,77,Romania,Italy,2014-08-01
201408,437,United Kingdom,Italy,2014-08-01
201504,2641,Canada,French Polynesia,2015-04-01
201504,1468,China,French Polynesia,2015-04-01
201504,297,France,French Polynesia,2015-04-01
201504,473,New Zealand,French Polynesia,2015-04-01
201504,3130,United States of America,French Polynesia,2015-04-01
201408,8116,Germany,Sweden,2014-08-01
201408,2562,Canada,Portugal,2014-08-01
201408,324,Spain,Portugal,2014-08-01
201408,1457,United Kingdom,Portugal,2014-08-01
201408,12403,United States of America,Portugal,2014-08-01
201504,975,Jordan,Algeria,2015-04-01
201504,845,France,Latvia,2015-04-01
201504,1198,Germany,Latvia,2015-04-01
201504,21934,Lithuania,Latvia,2015-04-01
201504,1275,Netherlands,Latvia,2015-04-01
201504,250,United Kingdom,Latvia,2015-04-01
201504,243,Burkina Faso,Benin,2015-04-01
201510,3467,Guatemala,El Salvador,2015-10-01
201510,164,United States of America,El Salvador,2015-10-01
201504,313,Canada,Saint Vincent and the Grenadines,2015-04-01
201510,252,Costa Rica,El Salvador,2015-10-01
201408,2182,Germany,Latvia,2014-08-01
201408,35345,Lithuania,Latvia,2014-08-01
201408,1575,Netherlands,Latvia,2014-08-01
201408,3,Poland,Latvia,2014-08-01
201504,1752,South Africa,Botswana,2015-04-01
201510,1056,Canada,Montenegro,2015-10-01
201510,27,Netherlands,Montenegro,2015-10-01
201510,2741,Australia,New Zealand,2015-10-01
201510,118600,Canada,New Zealand,2015-10-01
201510,12304,United States of America,New Zealand,2015-10-01
201504,91,Austria,Croatia,2015-04-01
201504,1462,Czech Rep.,Croatia,2015-04-01
201504,1360,Germany,Croatia,2015-04-01
201504,7531,Hungary,Croatia,2015-04-01
201504,2,Italy,Croatia,2015-04-01
201504,65,Netherlands,Croatia,2015-04-01
201408,3482,France,Russian Federation,2014-08-01
201408,4630,Germany,Russian Federation,2014-08-01
201408,5464,Lithuania,Russian Federation,2014-08-01
201510,165,France,Georgia,2015-10-01
201510,144,Germany,Georgia,2015-10-01
201408,13915,Canada,Russian Federation,2014-08-01
201408,12540,Denmark,Russian Federation,2014-08-01
201408,1823,Finland,Russian Federation,2014-08-01
201504,48431,Germany,Hungary,2015-04-01
201504,1364,Germany,Kazakhstan,2015-04-01
201504,398,Russian Federation,Kazakhstan,2015-04-01
201406,32447,United States of America,India,2014-06-01
201504,53840,Canada,Brazil,2015-04-01
201504,128,Canada,Canada,2015-04-01
201504,10,China,Canada,2015-04-01
201504,34,Germany,Canada,2015-04-01
201504,101,United Kingdom,Canada,2015-04-01
201504,1214098,United States of America,Canada,2015-04-01
201406,1535,Canada,Iceland,2014-06-01
201504,1804,Sri Lanka,France,2015-04-01
201504,5751,Denmark,France,2015-04-01
201504,1383,Germany,France,2015-04-01
201504,655,Italy,France,2015-04-01
201504,6605,Netherlands,France,2015-04-01
201504,3108,United Kingdom,France,2015-04-01
201504,1542,United States of America,France,2015-04-01
201504,3227476,Canada,Japan,2015-04-01
201504,26024,United States of America,Japan,2015-04-01
201504,5527,Australia,Singapore,2015-04-01
201504,23145,Canada,Singapore,2015-04-01
201504,21743,China,Singapore,2015-04-01
201504,452,France,Singapore,2015-04-01
201504,465,Japan,Singapore,2015-04-01
201504,45173,United States of America,Singapore,2015-04-01
201504,746670,Canada,France,2015-04-01
201510,496,Italy,Armenia,2015-10-01
